arch	circuit	script_params	vtr_flow_elapsed_time	vtr_max_mem_stage	vtr_max_mem	error	odin_synth_time	max_odin_mem	parmys_synth_time	max_parmys_mem	abc_depth	abc_synth_time	abc_cec_time	abc_sec_time	max_abc_mem	ace_time	max_ace_mem	num_clb	num_io	num_memories	num_mult	vpr_status	vpr_revision	vpr_build_info	vpr_compiler	vpr_compiled	hostname	rundir	max_vpr_mem	num_primary_inputs	num_primary_outputs	num_pre_packed_nets	num_pre_packed_blocks	num_netlist_clocks	num_post_packed_nets	num_post_packed_blocks	device_width	device_height	device_grid_tiles	device_limiting_resources	device_name	pack_mem	pack_time	placed_wirelength_est	total_swap	accepted_swap	rejected_swap	aborted_swap	place_mem	place_time	place_quench_time	placed_CPD_est	placed_setup_TNS_est	placed_setup_WNS_est	placed_geomean_nonvirtual_intradomain_critical_path_delay_est	place_delay_matrix_lookup_time	place_quench_timing_analysis_time	place_quench_sta_time	place_total_timing_analysis_time	place_total_sta_time	min_chan_width	routed_wirelength	min_chan_width_route_success_iteration	logic_block_area_total	logic_block_area_used	min_chan_width_routing_area_total	min_chan_width_routing_area_per_tile	min_chan_width_route_time	min_chan_width_total_timing_analysis_time	min_chan_width_total_sta_time	crit_path_num_rr_graph_nodes	crit_path_num_rr_graph_edges	crit_path_collapsed_nodes	crit_path_routed_wirelength	crit_path_route_success_iteration	crit_path_total_nets_routed	crit_path_total_connections_routed	crit_path_total_heap_pushes	crit_path_total_heap_pops	critical_path_delay	geomean_nonvirtual_intradomain_critical_path_delay	setup_TNS	setup_WNS	hold_TNS	hold_WNS	crit_path_routing_area_total	crit_path_routing_area_per_tile	router_lookahead_computation_time	crit_path_route_time	crit_path_create_rr_graph_time	crit_path_create_intra_cluster_rr_graph_time	crit_path_tile_lookahead_computation_time	crit_path_router_lookahead_computation_time	crit_path_total_timing_analysis_time	crit_path_total_sta_time	
k6_N10_mem32K_40nm.xml	stereovision3.v	common_--reorder_rr_graph_nodes_algorithm_random_shuffle	1.05	vpr	61.48 MiB		-1	-1	0.34	26248	5	0.10	-1	-1	36588	-1	-1	12	10	0	0	success	v8.0.0-9695-g109c5adcc	release IPO VTR_ASSERT_LEVEL=2	GNU 11.2.0 on Linux-4.18.0-348.el8.0.2.x86_64 x86_64	2024-02-23T09:38:13	c083.sol.rc.asu.edu	/home/sfberrio/repos/lab1/lab3/src/part1	62956	10	2	181	183	1	40	24	6	6	36	clb	auto	22.8 MiB	0.03	171	92	23	65	4	61.5 MiB	0.00	0.00	2.06897	-87.5695	-2.06897	2.06897	0.00	8.4398e-05	6.4641e-05	0.00112754	0.00104667	-1	160	20	646728	646728	380820.	10578.3	0.01	0.00677886	0.00603813	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
k6_frac_N10_frac_chain_depop50_mem32K_40nm.xml	blob_merge.v	common	32.52	parmys	246.66 MiB		-1	-1	5.60	252584	5	3.03	-1	-1	57548	-1	-1	457	36	0	0	success	v8.0.0-9695-g109c5adcc	release IPO VTR_ASSERT_LEVEL=2	GNU 11.2.0 on Linux-4.18.0-348.el8.0.2.x86_64 x86_64	2024-02-23T09:38:13	c083.sol.rc.asu.edu	/home/sfberrio/repos/lab1/lab3/src/part1	169604	36	100	10175	7629	1	2974	593	27	27	729	clb	auto	102.8 MiB	11.77	41583	224693	66124	142277	16292	165.6 MiB	2.63	0.03	13.4767	-2200.49	-13.4767	13.4767	0.11	0.00611867	0.00505514	0.62562	0.525112	-1	70758	16	3.93038e+07	2.46296e+07	1.30886e+07	17954.2	0.96	1.12423	0.985941	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
k6_frac_N10_frac_chain_depop50_mem32K_40nm.xml	blob_merge.v	common_--reorder_rr_graph_nodes_algorithm_random_shuffle	32.53	parmys	246.77 MiB		-1	-1	5.54	252692	5	3.03	-1	-1	57548	-1	-1	457	36	0	0	success	v8.0.0-9695-g109c5adcc	release IPO VTR_ASSERT_LEVEL=2	GNU 11.2.0 on Linux-4.18.0-348.el8.0.2.x86_64 x86_64	2024-02-23T09:38:13	c083.sol.rc.asu.edu	/home/sfberrio/repos/lab1/lab3/src/part1	173104	36	100	10175	7629	1	2974	593	27	27	729	clb	auto	102.8 MiB	11.79	41583	224693	66124	142277	16292	169.0 MiB	2.66	0.03	13.4767	-2200.49	-13.4767	13.4767	0.11	0.00584502	0.0049047	0.636735	0.535242	-1	70758	16	3.93038e+07	2.46296e+07	1.30886e+07	17954.2	0.96	1.1332	0.99258	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
k6_frac_N10_frac_chain_depop50_mem32K_40nm.xml	or1200.v	common	17.69	vpr	134.10 MiB		-1	-1	2.43	64132	8	2.66	-1	-1	44636	-1	-1	205	385	2	1	success	v8.0.0-9695-g109c5adcc	release IPO VTR_ASSERT_LEVEL=2	GNU 11.2.0 on Linux-4.18.0-348.el8.0.2.x86_64 x86_64	2024-02-23T09:38:13	c083.sol.rc.asu.edu	/home/sfberrio/repos/lab1/lab3/src/part1	137316	385	362	4434	4322	1	2359	955	26	26	676	io	auto	58.5 MiB	2.23	30274	527467	213193	293292	20982	134.1 MiB	3.14	0.04	8.40399	-9081.54	-8.40399	8.40399	0.10	0.00550387	0.00488513	0.661688	0.587044	-1	46897	15	3.69863e+07	1.25403e+07	1.20886e+07	17882.5	0.85	0.981477	0.889121	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
k6_frac_N10_frac_chain_depop50_mem32K_40nm.xml	or1200.v	common_--reorder_rr_graph_nodes_algorithm_random_shuffle	17.63	vpr	134.20 MiB		-1	-1	2.39	64136	8	2.66	-1	-1	44636	-1	-1	205	385	2	1	success	v8.0.0-9695-g109c5adcc	release IPO VTR_ASSERT_LEVEL=2	GNU 11.2.0 on Linux-4.18.0-348.el8.0.2.x86_64 x86_64	2024-02-23T09:38:13	c083.sol.rc.asu.edu	/home/sfberrio/repos/lab1/lab3/src/part1	137420	385	362	4434	4322	1	2359	955	26	26	676	io	auto	58.7 MiB	2.23	30274	527467	213193	293292	20982	134.2 MiB	3.14	0.04	8.40399	-9081.54	-8.40399	8.40399	0.10	0.00537458	0.00479818	0.669137	0.593846	-1	46897	15	3.69863e+07	1.25403e+07	1.20886e+07	17882.5	0.84	0.987723	0.894843	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
k6_frac_N10_frac_chain_depop50_mem32K_40nm.xml	mkDelayWorker32B.v	common	40.65	vpr	372.41 MiB		-1	-1	6.02	119492	5	2.47	-1	-1	47604	-1	-1	456	506	44	0	success	v8.0.0-9695-g109c5adcc	release IPO VTR_ASSERT_LEVEL=2	GNU 11.2.0 on Linux-4.18.0-348.el8.0.2.x86_64 x86_64	2024-02-23T09:38:13	c083.sol.rc.asu.edu	/home/sfberrio/repos/lab1/lab3/src/part1	381348	506	553	3236	3734	1	2845	1559	50	50	2500	memory	auto	57.2 MiB	2.70	16661	1149131	546468	419788	182875	372.4 MiB	2.77	0.03	6.08946	-1918.26	-6.08946	6.08946	0.61	0.00911862	0.00827342	1.19736	1.07935	-1	22239	14	1.47946e+08	4.86882e+07	4.69174e+07	18767.0	1.31	1.6072	1.46841	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
k6_frac_N10_frac_chain_depop50_mem32K_40nm.xml	mkDelayWorker32B.v	common_--reorder_rr_graph_nodes_algorithm_random_shuffle	40.58	vpr	372.49 MiB		-1	-1	5.98	119764	5	2.51	-1	-1	47604	-1	-1	456	506	44	0	success	v8.0.0-9695-g109c5adcc	release IPO VTR_ASSERT_LEVEL=2	GNU 11.2.0 on Linux-4.18.0-348.el8.0.2.x86_64 x86_64	2024-02-23T09:38:13	c083.sol.rc.asu.edu	/home/sfberrio/repos/lab1/lab3/src/part1	381428	506	553	3236	3734	1	2845	1559	50	50	2500	memory	auto	57.2 MiB	2.69	16661	1149131	546468	419788	182875	372.5 MiB	2.77	0.03	6.08946	-1918.26	-6.08946	6.08946	0.60	0.00876573	0.00798543	1.18994	1.07374	-1	22239	14	1.47946e+08	4.86882e+07	4.69174e+07	18767.0	1.30	1.60063	1.46413	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
k6_frac_N10_frac_chain_depop50_mem32K_40nm.xml	raygentop.v	common	8.30	vpr	86.24 MiB		-1	-1	1.73	45292	3	0.51	-1	-1	40396	-1	-1	112	236	1	6	success	v8.0.0-9695-g109c5adcc	release IPO VTR_ASSERT_LEVEL=2	GNU 11.2.0 on Linux-4.18.0-348.el8.0.2.x86_64 x86_64	2024-02-23T09:38:13	c083.sol.rc.asu.edu	/home/sfberrio/repos/lab1/lab3/src/part1	88308	236	305	3195	3007	1	1538	660	19	19	361	io	auto	46.0 MiB	1.02	12154	313708	110969	187220	15519	86.2 MiB	1.23	0.02	4.25592	-2587.68	-4.25592	4.25592	0.04	0.00293424	0.00258351	0.353384	0.312772	-1	20784	17	1.72706e+07	8.96013e+06	6.18828e+06	17142.1	0.41	0.532256	0.481273	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
k6_frac_N10_frac_chain_depop50_mem32K_40nm.xml	raygentop.v	common_--reorder_rr_graph_nodes_algorithm_random_shuffle	8.32	vpr	86.25 MiB		-1	-1	1.72	45160	3	0.51	-1	-1	40396	-1	-1	112	236	1	6	success	v8.0.0-9695-g109c5adcc	release IPO VTR_ASSERT_LEVEL=2	GNU 11.2.0 on Linux-4.18.0-348.el8.0.2.x86_64 x86_64	2024-02-23T09:38:13	c083.sol.rc.asu.edu	/home/sfberrio/repos/lab1/lab3/src/part1	88320	236	305	3195	3007	1	1538	660	19	19	361	io	auto	46.0 MiB	1.03	12154	313708	110969	187220	15519	86.2 MiB	1.23	0.02	4.25592	-2587.68	-4.25592	4.25592	0.04	0.00302388	0.00264729	0.349842	0.310209	-1	20784	17	1.72706e+07	8.96013e+06	6.18828e+06	17142.1	0.41	0.530176	0.480019	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
k6_frac_N10_frac_chain_depop50_mem32K_40nm.xml	mkSMAdapter4B.v	common	10.18	vpr	89.01 MiB		-1	-1	2.80	54696	5	1.36	-1	-1	42576	-1	-1	151	193	5	0	success	v8.0.0-9695-g109c5adcc	release IPO VTR_ASSERT_LEVEL=2	GNU 11.2.0 on Linux-4.18.0-348.el8.0.2.x86_64 x86_64	2024-02-23T09:38:13	c083.sol.rc.asu.edu	/home/sfberrio/repos/lab1/lab3/src/part1	91144	193	205	2771	2705	1	1306	554	20	20	400	memory	auto	44.7 MiB	1.01	10207	232502	78676	129070	24756	89.0 MiB	1.00	0.01	4.75564	-2532.58	-4.75564	4.75564	0.06	0.00252145	0.00212479	0.284325	0.242979	-1	16525	12	2.07112e+07	1.0878e+07	6.84747e+06	17118.7	0.25	0.427016	0.377131	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
k6_frac_N10_frac_chain_depop50_mem32K_40nm.xml	mkSMAdapter4B.v	common_--reorder_rr_graph_nodes_algorithm_random_shuffle	12.07	vpr	89.00 MiB		-1	-1	4.61	54696	5	1.35	-1	-1	42576	-1	-1	151	193	5	0	success	v8.0.0-9695-g109c5adcc	release IPO VTR_ASSERT_LEVEL=2	GNU 11.2.0 on Linux-4.18.0-348.el8.0.2.x86_64 x86_64	2024-02-23T09:38:13	c083.sol.rc.asu.edu	/home/sfberrio/repos/lab1/lab3/src/part1	91140	193	205	2771	2705	1	1306	554	20	20	400	memory	auto	45.0 MiB	1.02	10207	232502	78676	129070	24756	89.0 MiB	1.00	0.01	4.75564	-2532.58	-4.75564	4.75564	0.05	0.00244264	0.00207914	0.279635	0.238565	-1	16525	12	2.07112e+07	1.0878e+07	6.84747e+06	17118.7	0.26	0.422704	0.372922	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
k6_frac_N10_frac_chain_depop50_mem32K_40nm.xml	sha.v	common	6.14	vpr	80.51 MiB		-1	-1	1.16	46896	4	1.09	-1	-1	41584	-1	-1	117	38	0	0	success	v8.0.0-9695-g109c5adcc	release IPO VTR_ASSERT_LEVEL=2	GNU 11.2.0 on Linux-4.18.0-348.el8.0.2.x86_64 x86_64	2024-02-23T09:38:13	c083.sol.rc.asu.edu	/home/sfberrio/repos/lab1/lab3/src/part1	82440	38	36	2744	2493	1	1026	191	15	15	225	clb	auto	43.3 MiB	0.92	8468	37523	9687	25171	2665	80.5 MiB	0.47	0.01	9.27441	-2293.9	-9.27441	9.27441	0.02	0.00163484	0.00136791	0.143217	0.11938	-1	13069	16	1.03862e+07	6.3056e+06	3.72162e+06	16540.5	0.18	0.270182	0.236492	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
k6_frac_N10_frac_chain_depop50_mem32K_40nm.xml	sha.v	common_--reorder_rr_graph_nodes_algorithm_random_shuffle	6.15	vpr	80.49 MiB		-1	-1	1.15	46904	4	1.09	-1	-1	41584	-1	-1	117	38	0	0	success	v8.0.0-9695-g109c5adcc	release IPO VTR_ASSERT_LEVEL=2	GNU 11.2.0 on Linux-4.18.0-348.el8.0.2.x86_64 x86_64	2024-02-23T09:38:13	c083.sol.rc.asu.edu	/home/sfberrio/repos/lab1/lab3/src/part1	82420	38	36	2744	2493	1	1026	191	15	15	225	clb	auto	43.3 MiB	0.94	8468	37523	9687	25171	2665	80.5 MiB	0.47	0.01	9.27441	-2293.9	-9.27441	9.27441	0.02	0.00170386	0.00142104	0.142245	0.118436	-1	13069	16	1.03862e+07	6.3056e+06	3.72162e+06	16540.5	0.18	0.26788	0.234368	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
k6_frac_N10_frac_chain_depop50_mem32K_40nm.xml	spree.v	common	4.69	vpr	71.64 MiB		-1	-1	1.39	35336	16	0.35	-1	-1	38808	-1	-1	46	45	3	1	success	v8.0.0-9695-g109c5adcc	release IPO VTR_ASSERT_LEVEL=2	GNU 11.2.0 on Linux-4.18.0-348.el8.0.2.x86_64 x86_64	2024-02-23T09:38:13	c083.sol.rc.asu.edu	/home/sfberrio/repos/lab1/lab3/src/part1	73364	45	32	1193	1152	1	771	127	14	14	196	memory	auto	34.1 MiB	0.56	6320	24371	7062	14806	2503	71.6 MiB	0.26	0.00	9.28856	-6225.75	-9.28856	9.28856	0.02	0.000960626	0.000791138	0.0950671	0.079087	-1	10669	12	9.20055e+06	4.51912e+06	3.19614e+06	16306.8	0.26	0.168455	0.147691	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
k6_frac_N10_frac_chain_depop50_mem32K_40nm.xml	spree.v	common_--reorder_rr_graph_nodes_algorithm_random_shuffle	4.68	vpr	71.66 MiB		-1	-1	1.39	35324	16	0.35	-1	-1	38808	-1	-1	46	45	3	1	success	v8.0.0-9695-g109c5adcc	release IPO VTR_ASSERT_LEVEL=2	GNU 11.2.0 on Linux-4.18.0-348.el8.0.2.x86_64 x86_64	2024-02-23T09:38:13	c083.sol.rc.asu.edu	/home/sfberrio/repos/lab1/lab3/src/part1	73376	45	32	1193	1152	1	771	127	14	14	196	memory	auto	34.1 MiB	0.56	6320	24371	7062	14806	2503	71.7 MiB	0.26	0.00	9.28856	-6225.75	-9.28856	9.28856	0.02	0.0010118	0.000832204	0.0959834	0.0798853	-1	10669	12	9.20055e+06	4.51912e+06	3.19614e+06	16306.8	0.27	0.170518	0.149583	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
k6_frac_N10_frac_chain_depop50_mem32K_40nm.xml	mkPktMerge.v	common	8.33	vpr	129.56 MiB		-1	-1	0.58	29260	2	0.08	-1	-1	37408	-1	-1	27	311	15	0	success	v8.0.0-9695-g109c5adcc	release IPO VTR_ASSERT_LEVEL=2	GNU 11.2.0 on Linux-4.18.0-348.el8.0.2.x86_64 x86_64	2024-02-23T09:38:13	c083.sol.rc.asu.edu	/home/sfberrio/repos/lab1/lab3/src/part1	132672	311	156	1015	1158	1	965	509	28	28	784	memory	auto	32.8 MiB	0.38	8914	195485	68002	118316	9167	129.6 MiB	0.54	0.01	3.71647	-4107.75	-3.71647	3.71647	0.13	0.00216544	0.00187368	0.21788	0.188191	-1	12215	13	4.25198e+07	9.67514e+06	1.39631e+07	17810.0	0.43	0.308905	0.273055	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
k6_frac_N10_frac_chain_depop50_mem32K_40nm.xml	mkPktMerge.v	common_--reorder_rr_graph_nodes_algorithm_random_shuffle	8.27	vpr	129.40 MiB		-1	-1	0.59	29432	2	0.08	-1	-1	37408	-1	-1	27	311	15	0	success	v8.0.0-9695-g109c5adcc	release IPO VTR_ASSERT_LEVEL=2	GNU 11.2.0 on Linux-4.18.0-348.el8.0.2.x86_64 x86_64	2024-02-23T09:38:13	c083.sol.rc.asu.edu	/home/sfberrio/repos/lab1/lab3/src/part1	132504	311	156	1015	1158	1	965	509	28	28	784	memory	auto	32.6 MiB	0.38	8914	195485	68002	118316	9167	129.4 MiB	0.55	0.01	3.71647	-4107.75	-3.71647	3.71647	0.13	0.00217206	0.0018952	0.226867	0.197832	-1	12215	13	4.25198e+07	9.67514e+06	1.39631e+07	17810.0	0.43	0.322193	0.286902	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
k6_frac_N10_frac_chain_depop50_mem32K_40nm.xml	boundtop.v	common	9.99	vpr	70.23 MiB		-1	-1	6.59	47148	3	0.47	-1	-1	39064	-1	-1	44	196	1	0	success	v8.0.0-9695-g109c5adcc	release IPO VTR_ASSERT_LEVEL=2	GNU 11.2.0 on Linux-4.18.0-348.el8.0.2.x86_64 x86_64	2024-02-23T09:38:13	c083.sol.rc.asu.edu	/home/sfberrio/repos/lab1/lab3/src/part1	71912	196	193	1202	1347	1	609	434	15	15	225	io	auto	32.1 MiB	0.33	3205	153140	41598	99065	12477	70.2 MiB	0.37	0.00	2.00157	-971.835	-2.00157	2.00157	0.02	0.00124293	0.00111504	0.128759	0.11571	-1	5139	10	1.03862e+07	2.91934e+06	3.72162e+06	16540.5	0.08	0.182622	0.167043	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
k6_frac_N10_frac_chain_depop50_mem32K_40nm.xml	boundtop.v	common_--reorder_rr_graph_nodes_algorithm_random_shuffle	9.99	vpr	70.18 MiB		-1	-1	6.62	46952	3	0.47	-1	-1	39068	-1	-1	44	196	1	0	success	v8.0.0-9695-g109c5adcc	release IPO VTR_ASSERT_LEVEL=2	GNU 11.2.0 on Linux-4.18.0-348.el8.0.2.x86_64 x86_64	2024-02-23T09:38:13	c083.sol.rc.asu.edu	/home/sfberrio/repos/lab1/lab3/src/part1	71868	196	193	1202	1347	1	609	434	15	15	225	io	auto	32.1 MiB	0.33	3205	153140	41598	99065	12477	70.2 MiB	0.38	0.00	2.00157	-971.835	-2.00157	2.00157	0.02	0.00127365	0.00114351	0.130998	0.11804	-1	5139	10	1.03862e+07	2.91934e+06	3.72162e+06	16540.5	0.09	0.185953	0.170413	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
k6_frac_N10_frac_chain_depop50_mem32K_40nm.xml	diffeq1.v	common	3.12	vpr	68.11 MiB		-1	-1	0.20	25732	5	0.11	-1	-1	37036	-1	-1	27	162	0	5	success	v8.0.0-9695-g109c5adcc	release IPO VTR_ASSERT_LEVEL=2	GNU 11.2.0 on Linux-4.18.0-348.el8.0.2.x86_64 x86_64	2024-02-23T09:38:13	c083.sol.rc.asu.edu	/home/sfberrio/repos/lab1/lab3/src/part1	69744	162	96	1070	887	1	659	290	16	16	256	mult_36	auto	30.0 MiB	0.22	4865	99067	39592	52565	6910	68.1 MiB	0.34	0.00	15.6136	-1148.12	-15.6136	15.6136	0.02	0.00100542	0.000913527	0.113921	0.103893	-1	7482	19	1.21132e+07	3.43514e+06	4.21385e+06	16460.4	0.18	0.175163	0.161971	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
k6_frac_N10_frac_chain_depop50_mem32K_40nm.xml	diffeq1.v	common_--reorder_rr_graph_nodes_algorithm_random_shuffle	3.11	vpr	68.10 MiB		-1	-1	0.21	25736	5	0.11	-1	-1	37036	-1	-1	27	162	0	5	success	v8.0.0-9695-g109c5adcc	release IPO VTR_ASSERT_LEVEL=2	GNU 11.2.0 on Linux-4.18.0-348.el8.0.2.x86_64 x86_64	2024-02-23T09:38:13	c083.sol.rc.asu.edu	/home/sfberrio/repos/lab1/lab3/src/part1	69736	162	96	1070	887	1	659	290	16	16	256	mult_36	auto	30.0 MiB	0.22	4865	99067	39592	52565	6910	68.1 MiB	0.34	0.00	15.6136	-1148.12	-15.6136	15.6136	0.02	0.0010552	0.000957911	0.113999	0.103937	-1	7482	19	1.21132e+07	3.43514e+06	4.21385e+06	16460.4	0.18	0.175518	0.162273	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
k6_frac_N10_frac_chain_depop50_mem32K_40nm.xml	diffeq2.v	common	2.93	vpr	66.71 MiB		-1	-1	0.15	24084	5	0.08	-1	-1	36804	-1	-1	18	66	0	5	success	v8.0.0-9695-g109c5adcc	release IPO VTR_ASSERT_LEVEL=2	GNU 11.2.0 on Linux-4.18.0-348.el8.0.2.x86_64 x86_64	2024-02-23T09:38:13	c083.sol.rc.asu.edu	/home/sfberrio/repos/lab1/lab3/src/part1	68308	66	96	780	597	1	451	185	16	16	256	mult_36	auto	28.5 MiB	0.23	3705	47525	16466	26985	4074	66.7 MiB	0.19	0.00	11.7067	-698.841	-11.7067	11.7067	0.02	0.000686821	0.000629433	0.0722798	0.0662443	-1	6478	19	1.21132e+07	2.95009e+06	4.21385e+06	16460.4	0.26	0.118588	0.110267	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
k6_frac_N10_frac_chain_depop50_mem32K_40nm.xml	diffeq2.v	common_--reorder_rr_graph_nodes_algorithm_random_shuffle	2.97	vpr	66.71 MiB		-1	-1	0.15	24084	5	0.08	-1	-1	36804	-1	-1	18	66	0	5	success	v8.0.0-9695-g109c5adcc	release IPO VTR_ASSERT_LEVEL=2	GNU 11.2.0 on Linux-4.18.0-348.el8.0.2.x86_64 x86_64	2024-02-23T09:38:13	c083.sol.rc.asu.edu	/home/sfberrio/repos/lab1/lab3/src/part1	68308	66	96	780	597	1	451	185	16	16	256	mult_36	auto	28.5 MiB	0.24	3705	47525	16466	26985	4074	66.7 MiB	0.19	0.00	11.7067	-698.841	-11.7067	11.7067	0.02	0.000728017	0.000661663	0.0739468	0.0677348	-1	6478	19	1.21132e+07	2.95009e+06	4.21385e+06	16460.4	0.26	0.120866	0.112298	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
k6_frac_N10_frac_chain_depop50_mem32K_40nm.xml	ch_intrinsics.v	common	1.64	vpr	65.11 MiB		-1	-1	0.17	22208	3	0.06	-1	-1	36480	-1	-1	65	99	1	0	success	v8.0.0-9695-g109c5adcc	release IPO VTR_ASSERT_LEVEL=2	GNU 11.2.0 on Linux-4.18.0-348.el8.0.2.x86_64 x86_64	2024-02-23T09:38:13	c083.sol.rc.asu.edu	/home/sfberrio/repos/lab1/lab3/src/part1	66668	99	130	343	473	1	224	295	12	12	144	clb	auto	26.7 MiB	0.09	567	79756	26972	39854	12930	65.1 MiB	0.12	0.00	1.47901	-101.82	-1.47901	1.47901	0.01	0.000348284	0.000313649	0.0314514	0.0284385	-1	893	9	5.66058e+06	4.05111e+06	2.19596e+06	15249.7	0.02	0.0451903	0.0414829	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
k6_frac_N10_frac_chain_depop50_mem32K_40nm.xml	ch_intrinsics.v	common_--reorder_rr_graph_nodes_algorithm_random_shuffle	1.65	vpr	65.12 MiB		-1	-1	0.18	22184	3	0.06	-1	-1	36480	-1	-1	65	99	1	0	success	v8.0.0-9695-g109c5adcc	release IPO VTR_ASSERT_LEVEL=2	GNU 11.2.0 on Linux-4.18.0-348.el8.0.2.x86_64 x86_64	2024-02-23T09:38:13	c083.sol.rc.asu.edu	/home/sfberrio/repos/lab1/lab3/src/part1	66684	99	130	343	473	1	224	295	12	12	144	clb	auto	26.7 MiB	0.09	567	79756	26972	39854	12930	65.1 MiB	0.12	0.00	1.47901	-101.82	-1.47901	1.47901	0.01	0.00034064	0.000306055	0.0308101	0.0278021	-1	893	9	5.66058e+06	4.05111e+06	2.19596e+06	15249.7	0.02	0.044183	0.0404924	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
k6_frac_N10_frac_chain_depop50_mem32K_40nm.xml	stereovision3.v	common	1.24	vpr	64.45 MiB		-1	-1	0.33	25984	4	0.10	-1	-1	35628	-1	-1	13	11	0	0	success	v8.0.0-9695-g109c5adcc	release IPO VTR_ASSERT_LEVEL=2	GNU 11.2.0 on Linux-4.18.0-348.el8.0.2.x86_64 x86_64	2024-02-23T09:38:13	c083.sol.rc.asu.edu	/home/sfberrio/repos/lab1/lab3/src/part1	66000	11	2	303	283	2	70	26	7	7	49	clb	auto	25.9 MiB	0.10	239	1888	422	1319	147	64.5 MiB	0.02	0.00	1.86328	-153.51	-1.86328	1.77171	0.00	0.000155072	0.000121258	0.0106827	0.00892274	-1	382	8	1.07788e+06	700622	632385.	12905.8	0.01	0.0214574	0.019037	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
