arch	circuit	script_params	vtr_flow_elapsed_time	vtr_max_mem_stage	vtr_max_mem	error	odin_synth_time	max_odin_mem	parmys_synth_time	max_parmys_mem	abc_depth	abc_synth_time	abc_cec_time	abc_sec_time	max_abc_mem	ace_time	max_ace_mem	num_clb	num_io	num_memories	num_mult	vpr_status	vpr_revision	vpr_build_info	vpr_compiler	vpr_compiled	hostname	rundir	max_vpr_mem	num_primary_inputs	num_primary_outputs	num_pre_packed_nets	num_pre_packed_blocks	num_netlist_clocks	num_post_packed_nets	num_post_packed_blocks	device_width	device_height	device_grid_tiles	device_limiting_resources	device_name	pack_mem	pack_time	placed_wirelength_est	total_swap	accepted_swap	rejected_swap	aborted_swap	place_mem	place_time	place_quench_time	placed_CPD_est	placed_setup_TNS_est	placed_setup_WNS_est	placed_geomean_nonvirtual_intradomain_critical_path_delay_est	place_delay_matrix_lookup_time	place_quench_timing_analysis_time	place_quench_sta_time	place_total_timing_analysis_time	place_total_sta_time	min_chan_width	routed_wirelength	min_chan_width_route_success_iteration	logic_block_area_total	logic_block_area_used	min_chan_width_routing_area_total	min_chan_width_routing_area_per_tile	min_chan_width_route_time	min_chan_width_total_timing_analysis_time	min_chan_width_total_sta_time	crit_path_num_rr_graph_nodes	crit_path_num_rr_graph_edges	crit_path_collapsed_nodes	crit_path_routed_wirelength	crit_path_route_success_iteration	crit_path_total_nets_routed	crit_path_total_connections_routed	crit_path_total_heap_pushes	crit_path_total_heap_pops	critical_path_delay	geomean_nonvirtual_intradomain_critical_path_delay	setup_TNS	setup_WNS	hold_TNS	hold_WNS	crit_path_routing_area_total	crit_path_routing_area_per_tile	router_lookahead_computation_time	crit_path_route_time	crit_path_create_rr_graph_time	crit_path_create_intra_cluster_rr_graph_time	crit_path_tile_lookahead_computation_time	crit_path_router_lookahead_computation_time	crit_path_total_timing_analysis_time	crit_path_total_sta_time	
k6_N10_40nm_1.xml	s38417.blif	common	17.08	vpr	87.43 MiB		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	348	29	-1	-1	success	v8.0.0-9695-g109c5adcc	release IPO VTR_ASSERT_LEVEL=2	GNU 11.2.0 on Linux-4.18.0-348.el8.0.2.x86_64 x86_64	2024-02-23T09:38:13	c010.sol.rc.asu.edu	/home/sfberrio/repos/lab1/lab3/src/part2	89524	29	106	4530	4636	1	1951	483	21	21	441	clb	auto	50.3 MiB	0.96	14854	138745	34788	93439	10518	87.4 MiB	1.13	0.02	5.28504	-3361.37	-5.28504	5.28504	0.86	0.00366599	0.00289552	0.312325	0.254333	32	15375	38	1.94557e+07	1.87551e+07	1.66279e+06	3770.49	10.61	1.89516	1.58277	55062	223337	-1	13504	27	12845	45814	2307378	485664	5.42135	5.42135	-3691.65	-5.42135	0	0	2.09532e+06	4751.29	0.42	0.60	0.12	-1	-1	0.42	0.311012	0.278762	
k6_N10_40nm_1.xml	s38417.blif	common_--reorder_rr_graph_nodes_algorithm_random_shuffle	17.47	vpr	86.91 MiB		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	348	29	-1	-1	success	v8.0.0-9695-g109c5adcc	release IPO VTR_ASSERT_LEVEL=2	GNU 11.2.0 on Linux-4.18.0-348.el8.0.2.x86_64 x86_64	2024-02-23T09:38:13	c010.sol.rc.asu.edu	/home/sfberrio/repos/lab1/lab3/src/part2	88992	29	106	4530	4636	1	1951	483	21	21	441	clb	auto	50.3 MiB	0.97	14854	138745	34788	93439	10518	86.9 MiB	1.13	0.02	5.28504	-3361.37	-5.28504	5.28504	0.86	0.00356248	0.00281767	0.312254	0.254411	32	15375	38	1.94557e+07	1.87551e+07	1.66279e+06	3770.49	10.99	2.02609	1.69772	55062	223337	-1	13504	27	12845	45814	2307378	485664	5.42135	5.42135	-3691.65	-5.42135	0	0	2.09532e+06	4751.29	0.42	0.61	0.12	-1	-1	0.42	0.311733	0.279515	
k6_N10_40nm_1.xml	s38584.1.blif	common	23.68	vpr	97.08 MiB		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	447	38	-1	-1	success	v8.0.0-9695-g109c5adcc	release IPO VTR_ASSERT_LEVEL=2	GNU 11.2.0 on Linux-4.18.0-348.el8.0.2.x86_64 x86_64	2024-02-23T09:38:13	c010.sol.rc.asu.edu	/home/sfberrio/repos/lab1/lab3/src/part2	99412	38	304	5357	5661	1	2735	789	24	24	576	clb	auto	59.1 MiB	1.23	22341	310529	94101	199319	17109	95.7 MiB	2.09	0.03	5.25758	-3302.31	-5.25758	5.25758	1.19	0.0050249	0.00405206	0.482604	0.398034	42	24637	31	2.60847e+07	2.40906e+07	2.79559e+06	4853.46	14.43	2.39046	2.01922	85008	376312	-1	21025	23	15866	51368	2621833	691788	6.42163	6.42163	-3653.03	-6.42163	0	0	3.53126e+06	6130.66	0.72	0.74	0.22	-1	-1	0.72	0.38667	0.347887	
k6_N10_40nm_1.xml	s38584.1.blif	common_--reorder_rr_graph_nodes_algorithm_random_shuffle	23.55	vpr	96.23 MiB		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	447	38	-1	-1	success	v8.0.0-9695-g109c5adcc	release IPO VTR_ASSERT_LEVEL=2	GNU 11.2.0 on Linux-4.18.0-348.el8.0.2.x86_64 x86_64	2024-02-23T09:38:13	c010.sol.rc.asu.edu	/home/sfberrio/repos/lab1/lab3/src/part2	98536	38	304	5357	5661	1	2735	789	24	24	576	clb	auto	59.1 MiB	1.23	22341	310529	94101	199319	17109	95.5 MiB	2.08	0.03	5.25758	-3302.31	-5.25758	5.25758	1.19	0.00493379	0.00399794	0.481394	0.397231	42	24637	31	2.60847e+07	2.40906e+07	2.79559e+06	4853.46	14.36	2.36409	2.00745	85008	376312	-1	21025	23	15866	51368	2621833	691788	6.42163	6.42163	-3653.03	-6.42163	0	0	3.53126e+06	6130.66	0.73	0.74	0.22	-1	-1	0.73	0.387262	0.348837	
k6_N10_40nm_1.xml	spla.blif	common	20.47	vpr	85.32 MiB		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	313	16	-1	-1	success	v8.0.0-9695-g109c5adcc	release IPO VTR_ASSERT_LEVEL=2	GNU 11.2.0 on Linux-4.18.0-348.el8.0.2.x86_64 x86_64	2024-02-23T09:38:13	c010.sol.rc.asu.edu	/home/sfberrio/repos/lab1/lab3/src/part2	87368	16	46	3021	3067	0	1532	375	20	20	400	clb	auto	47.9 MiB	0.85	20659	89541	25690	60076	3775	85.3 MiB	0.97	0.01	7.70075	-258.187	-7.70075	nan	0.77	0.0031633	0.00253089	0.254272	0.21295	56	27344	42	1.74617e+07	1.68688e+07	2.47121e+06	6178.01	14.24	1.86694	1.57646	70200	332892	-1	22240	22	12095	69182	3451334	722389	7.93886	nan	-275.689	-7.93886	0	0	3.16222e+06	7905.56	0.36	0.80	0.20	-1	-1	0.36	0.26249	0.237276	
k6_N10_40nm_1.xml	spla.blif	common_--reorder_rr_graph_nodes_algorithm_random_shuffle	20.97	vpr	85.34 MiB		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	313	16	-1	-1	success	v8.0.0-9695-g109c5adcc	release IPO VTR_ASSERT_LEVEL=2	GNU 11.2.0 on Linux-4.18.0-348.el8.0.2.x86_64 x86_64	2024-02-23T09:38:13	c010.sol.rc.asu.edu	/home/sfberrio/repos/lab1/lab3/src/part2	87384	16	46	3021	3067	0	1532	375	20	20	400	clb	auto	47.9 MiB	0.85	20659	89541	25690	60076	3775	85.3 MiB	0.98	0.01	7.70075	-258.187	-7.70075	nan	0.77	0.00378184	0.00310199	0.261351	0.219635	56	27344	42	1.74617e+07	1.68688e+07	2.47121e+06	6178.01	14.70	1.98129	1.68433	70200	332892	-1	22240	22	12095	69182	3451334	722389	7.93886	nan	-275.689	-7.93886	0	0	3.16222e+06	7905.56	0.36	0.79	0.20	-1	-1	0.36	0.262415	0.237073	
k6_N10_40nm_4.xml	clma.blif	common	45.27	vpr	131.08 MiB		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	646	62	-1	-1	success	v8.0.0-9695-g109c5adcc	release IPO VTR_ASSERT_LEVEL=2	GNU 11.2.0 on Linux-4.18.0-348.el8.0.2.x86_64 x86_64	2024-02-23T09:38:13	c010.sol.rc.asu.edu	/home/sfberrio/repos/lab1/lab3/src/part2	134228	62	82	6320	6402	1	3804	790	28	28	784	clb	auto	78.2 MiB	1.84	51792	285490	86641	189694	9155	113.6 MiB	3.24	0.04	7.67655	-326.568	-7.67655	7.67655	1.77	0.00698994	0.00568534	0.616334	0.517092	80	76413	32	3.64324e+07	3.48156e+07	4.00913e+06	5113.69	30.40	4.34057	3.66375	82212	834548	-1	68713	25	29769	139293	5807108	801384	8.18114	8.18114	-372.882	-8.18114	0	0	5.02982e+06	6415.59	1.39	1.55	0.48	-1	-1	1.39	0.6448	0.579757	
k6_N10_40nm_4.xml	clma.blif	common_--reorder_rr_graph_nodes_algorithm_random_shuffle	45.23	vpr	131.09 MiB		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	646	62	-1	-1	success	v8.0.0-9695-g109c5adcc	release IPO VTR_ASSERT_LEVEL=2	GNU 11.2.0 on Linux-4.18.0-348.el8.0.2.x86_64 x86_64	2024-02-23T09:38:13	c010.sol.rc.asu.edu	/home/sfberrio/repos/lab1/lab3/src/part2	134236	62	82	6320	6402	1	3804	790	28	28	784	clb	auto	78.2 MiB	1.84	51792	285490	86641	189694	9155	113.6 MiB	3.48	0.04	7.67655	-326.568	-7.67655	7.67655	1.76	0.00836739	0.00711778	0.78024	0.671835	80	76413	32	3.64324e+07	3.48156e+07	4.00913e+06	5113.69	30.29	4.51336	3.81374	82212	834548	-1	68713	25	29769	139293	5807108	801384	8.18114	8.18114	-372.882	-8.18114	0	0	5.02982e+06	6415.59	1.38	1.47	0.48	-1	-1	1.38	0.603746	0.546819	
k6_N10_40nm_4.xml	elliptic.blif	common	14.26	vpr	78.86 MiB		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	226	131	-1	-1	success	v8.0.0-9695-g109c5adcc	release IPO VTR_ASSERT_LEVEL=2	GNU 11.2.0 on Linux-4.18.0-348.el8.0.2.x86_64 x86_64	2024-02-23T09:38:13	c010.sol.rc.asu.edu	/home/sfberrio/repos/lab1/lab3/src/part2	80756	131	114	3386	3500	1	1280	471	18	18	324	clb	auto	41.6 MiB	0.67	13689	121317	34409	81239	5669	78.9 MiB	0.84	0.01	6.75635	-3405.83	-6.75635	6.75635	0.65	0.00296131	0.00236907	0.227378	0.187986	58	25043	42	1.37969e+07	1.218e+07	1.18897e+06	3669.66	9.31	1.82773	1.54416	29168	239656	-1	20155	19	7850	39530	1636671	234618	7.49353	7.49353	-3965.91	-7.49353	0	0	1.51141e+06	4664.84	0.40	0.41	0.13	-1	-1	0.40	0.20399	0.185166	
k6_N10_40nm_4.xml	elliptic.blif	common_--reorder_rr_graph_nodes_algorithm_random_shuffle	14.27	vpr	78.97 MiB		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	226	131	-1	-1	success	v8.0.0-9695-g109c5adcc	release IPO VTR_ASSERT_LEVEL=2	GNU 11.2.0 on Linux-4.18.0-348.el8.0.2.x86_64 x86_64	2024-02-23T09:38:13	c010.sol.rc.asu.edu	/home/sfberrio/repos/lab1/lab3/src/part2	80864	131	114	3386	3500	1	1280	471	18	18	324	clb	auto	41.6 MiB	0.66	13689	121317	34409	81239	5669	79.0 MiB	0.84	0.01	6.75635	-3405.83	-6.75635	6.75635	0.65	0.00296323	0.00237324	0.227107	0.188004	58	25043	42	1.37969e+07	1.218e+07	1.18897e+06	3669.66	9.29	1.82193	1.54092	29168	239656	-1	20155	19	7850	39530	1636671	234618	7.49353	7.49353	-3965.91	-7.49353	0	0	1.51141e+06	4664.84	0.40	0.41	0.13	-1	-1	0.40	0.20481	0.18582	
k6_N10_40nm_4.xml	ex1010.blif	common	22.61	vpr	84.92 MiB		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	339	10	-1	-1	success	v8.0.0-9695-g109c5adcc	release IPO VTR_ASSERT_LEVEL=2	GNU 11.2.0 on Linux-4.18.0-348.el8.0.2.x86_64 x86_64	2024-02-23T09:38:13	c010.sol.rc.asu.edu	/home/sfberrio/repos/lab1/lab3/src/part2	86960	10	10	3103	3113	0	1500	359	21	21	441	clb	auto	48.1 MiB	0.96	24512	76859	21455	53153	2251	84.9 MiB	0.95	0.01	5.94944	-57.6381	-5.94944	nan	0.93	0.00330059	0.00266263	0.240655	0.201958	82	37586	24	1.94557e+07	1.82701e+07	2.22956e+06	5055.68	15.48	1.91961	1.626	46462	459652	-1	35354	30	12744	79407	3600226	424475	6.4596	nan	-61.6879	-6.4596	0	0	2.78792e+06	6321.82	0.73	0.83	0.27	-1	-1	0.73	0.310839	0.280045	
k6_N10_40nm_4.xml	ex1010.blif	common_--reorder_rr_graph_nodes_algorithm_random_shuffle	23.21	vpr	85.11 MiB		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	339	10	-1	-1	success	v8.0.0-9695-g109c5adcc	release IPO VTR_ASSERT_LEVEL=2	GNU 11.2.0 on Linux-4.18.0-348.el8.0.2.x86_64 x86_64	2024-02-23T09:38:13	c010.sol.rc.asu.edu	/home/sfberrio/repos/lab1/lab3/src/part2	87148	10	10	3103	3113	0	1500	359	21	21	441	clb	auto	48.4 MiB	0.97	24512	76859	21455	53153	2251	85.1 MiB	0.95	0.01	5.94944	-57.6381	-5.94944	nan	0.93	0.00324074	0.00260396	0.242017	0.203233	82	37586	24	1.94557e+07	1.82701e+07	2.22956e+06	5055.68	16.05	2.06881	1.7628	46462	459652	-1	35354	30	12744	79407	3600226	424475	6.4596	nan	-61.6879	-6.4596	0	0	2.78792e+06	6321.82	0.73	0.84	0.27	-1	-1	0.73	0.313773	0.28233	
k6_N10_40nm_4.xml	frisc.blif	common	20.38	vpr	86.05 MiB		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	306	20	-1	-1	success	v8.0.0-9695-g109c5adcc	release IPO VTR_ASSERT_LEVEL=2	GNU 11.2.0 on Linux-4.18.0-348.el8.0.2.x86_64 x86_64	2024-02-23T09:38:13	c010.sol.rc.asu.edu	/home/sfberrio/repos/lab1/lab3/src/part2	88112	20	116	3834	3950	1	1632	442	20	20	400	clb	auto	48.7 MiB	0.92	24340	126667	36617	83105	6945	86.0 MiB	1.23	0.02	7.59714	-3930.49	-7.59714	7.59714	0.83	0.00339784	0.00281129	0.304664	0.251472	80	40652	45	1.74617e+07	1.64916e+07	1.96642e+06	4916.06	13.11	2.16632	1.81926	41700	405380	-1	35174	45	13105	70749	3416122	475823	8.37902	8.37902	-4429.7	-8.37902	0	0	2.46811e+06	6170.27	0.64	1.01	0.24	-1	-1	0.64	0.470853	0.412541	
k6_N10_40nm_4.xml	frisc.blif	common_--reorder_rr_graph_nodes_algorithm_random_shuffle	20.21	vpr	86.07 MiB		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	306	20	-1	-1	success	v8.0.0-9695-g109c5adcc	release IPO VTR_ASSERT_LEVEL=2	GNU 11.2.0 on Linux-4.18.0-348.el8.0.2.x86_64 x86_64	2024-02-23T09:38:13	c010.sol.rc.asu.edu	/home/sfberrio/repos/lab1/lab3/src/part2	88136	20	116	3834	3950	1	1632	442	20	20	400	clb	auto	48.7 MiB	0.92	24340	126667	36617	83105	6945	86.1 MiB	1.23	0.02	7.59714	-3930.49	-7.59714	7.59714	0.83	0.00337802	0.00279795	0.303461	0.250295	80	40652	45	1.74617e+07	1.64916e+07	1.96642e+06	4916.06	13.13	2.16277	1.81871	41700	405380	-1	35174	45	13105	70749	3416122	475823	8.37902	8.37902	-4429.7	-8.37902	0	0	2.46811e+06	6170.27	0.64	0.87	0.24	-1	-1	0.64	0.414405	0.365484	
